GDP/breakdown at constant 2005 prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Turkmenistan,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,1648658034,1443469009,399463748,571243527,450886554,429308991,541296589,869027690,703342066,701176510,733531558,599401547,735771990,777468387,847244021,1104824313,1286974565,1324469136,1209216115,1285006242,1521688798,1676547754,1904904317,2096266723,2297232433
Turkmenistan,Other Activities (ISIC J-P),,,,,,,,,,,,,,,,,,,,,2508215562,2296047795,613462185,823330752,832397488,729195354,657733026,1158666515,1334900068,2177255027,2775862811,2615480763,2719476633,3054454083,3372005209,4270260257,5050229264,5195322065,4720502510,5033111331,5956446295,6558048557,7456303785,8203619225,8989361679
Turkmenistan,Total Value Added,,,,,,,,,,,,,,,,,,,,,14069939685,13421981936,11755647444,10963481541,9460261775,8506483751,9123921287,8045229584,8766389970,10486797985,11060327691,11128034311,11002692203,11258159436,11845763549,13973873578,15515791541,17277904650,19742431484,20935390060,22898585311,25211929169,28662064878,31536802217,34557144258
Turks and Caicos Islands,Final consumption expenditure,16323188,18061943,19985749,22114118,24470066,27079897,29961382,33151284,36678838,40594082,44947566,49674783,54978512,60812327,67405953,74803410,81898343,91301207,100689549,112777628,125889503,128627528,157025349,164218130,198608355,217836957,126489628,145773885,164829801,177026169,180211386,190109547,200137192,232991707,261015242,348065700,492141796,578832746,477264030,358677419,308595452,409042439,430691803,386367650,427788197
Turks and Caicos Islands,Household consumption expenditure (including Non-profit institutions serving households),10363644,11467993,12689510,14040174,15535226,17193016,19026632,21049021,23281482,25765774,28544619,31579933,34880411,38539246,42776568,47634486,52341457,57334703,63459878,72057419,81518852,83786599,90320355,105416090,135115363,149877698,86754432,106198475,118530302,123788429,120402987,122161451,138469743,160812534,157453577,248659000,360846891,421150419,325724835,229526766,152295218,261087378,300388807,239834397,279692056
Turks and Caicos Islands,General government final consumption expenditure,5968202,6603528,7306839,8085678,8947827,9901247,10950617,12119843,13416856,14849893,16426743,18120927,20127437,22305813,24665275,27207662,29598037,34019161,37286211,40777004,44426817,44895014,66850858,58881460,63538174,67997599,39759285,39561681,46294324,53255621,59864055,68039204,61697535,72216791,103755289,99406700,131233116,157631406,151640850,129328909,156755106,148162814,130351699,146774731,148269111
Turks and Caicos Islands,Gross capital formation,4184291,4630149,5123301,5668739,6272476,6941456,7681760,8498149,9400896,10404038,11521483,12750038,14081275,15573764,17272893,19188337,21160550,23135373,25772160,28986963,32456990,34507619,36081665,44185949,52061665,56975984,45785319,59674358,72612943,77502316,67756524,75027969,95745522,113708362,156616967,223794000,316093273,334816969,331942056,188231962,129615504,96111684,105508353,111905050,109405006
Turks and Caicos Islands,Gross fixed capital formation (including Acquisitions less disposals of valuables),4184291,4630149,5123301,5668739,6272476,6941456,7681760,8498149,9400896,10404038,11521483,12750038,14081275,15573764,17272893,19188337,21160550,23135373,25772160,28986963,32456990,34507619,36081665,44185949,52061665,56975984,45785319,59674358,72612943,77502316,67756524,75027969,95745522,113708362,156616967,223794000,316093273,334816969,331942056,188231962,129615504,96111684,105508353,111905050,109405006
Turks and Caicos Islands,Exports of goods and services,13361799,14785640,16360626,18102491,20030266,22165187,24531046,27139310,30021370,33222207,36778577,40732327,44979256,49726584,55133855,61154169,67866538,73851033,82123332,92374876,102667446,114217895,112273342,139603071,165971653,174014940,194436852,203473410,216553035,265723576,317509036,333025063,313669631,316506785,343930129,369766000,433258374,453260865,613827978,463755315,516677874,515731153,496229289,515277406,532643063
Turks and Caicos Islands,Imports of goods and services,12068930,13355014,14777477,16350290,18091424,20022245,22157576,24512074,27111353,30006073,33243954,36776437,40613356,44875138,49830912,55490845,60933227,66703012,73905879,84121651,94971101,97199096,104720717,123407995,159418009,173036364,97015089,117982238,134528030,155712792,164232694,181169365,194223039,209100407,255833932,362979000,559253430,646212365,642878154,383127833,321446080,357906120,384907478,358498556,384281433
Turks and Caicos Islands,Gross Domestic Product (GDP),20666853,22868451,25304431,27999694,30982386,34283260,37935750,41975484,46444768,51395225,56874603,62933441,69619511,77026850,85281076,94383567,104399155,115339604,127702083,141874832,156716572,172862176,189839173,212469009,240127695,257728679,282244333,303259997,336245550,365651276,383563072,410584178,415358259,454144066,505924114,578646000,682177279,720647295,780258469,627716013,633898544,663187819,646392083,654895615,685173087
Turks and Caicos Islands,"Agriculture, hunting, forestry, fishing (ISIC A-B)",288348,319062,353046,390657,432279,478331,529254,585627,648056,717146,793511,877680,971419,1075408,1190094,1316064,1452951,1613456,1788159,1975243,2176467,2382853,2723451,2989813,3246930,3534843,3744981,5201842,4270350,3938538,5632161,5964971,4719069,5685801,6274618,6644000,6756156,6531844,4998239,5062850,4108308,4375287,2945303,3107441,3256170
Turks and Caicos Islands,"Mining, Manufacturing, Utilities (ISIC C-E)",1862167,2060535,2280005,2522852,2791650,3089136,3418120,3781932,4184771,4631344,5125263,5669433,6271119,6941643,7689251,8506712,9389795,10384172,11535787,12823036,14097740,15385061,17176878,19514251,21762424,22635737,23772540,29682404,33175648,30914150,28316139,27537342,28925433,30200140,35581855,40762000,44278039,43077775,42778855,38459968,33598214,29744315,29086918,30805998,32384207
Turks and Caicos Islands,Manufacturing (ISIC D),987905,1093136,1209569,1338413,1481022,1638815,1813306,2006382,2220170,2457074,2718768,3007299,3327563,3683405,4079234,4509633,4979643,5519180,6121579,6795537,7446399,8174553,9229750,10275138,11455686,11752391,13028740,16759834,15827060,16248313,13449993,12003783,10251216,11377424,11562231,11912000,12055877,13246581,11399749,10747343,8105469,8155081,5571502,5908868,6086233
Turks and Caicos Islands,Construction (ISIC F),2103872,2327994,2575968,2850333,3153979,3490053,3861840,4273003,4727933,5232096,5790253,6406271,7086427,7840834,8683564,9611842,10620477,11736473,13002786,14466932,15971643,17491363,19342160,21703393,24663967,26194696,27532815,31960189,34786510,38586695,36922130,39375132,36370840,40455469,51849855,64547000,95988004,99999553,102811608,53891375,32322751,21520962,19541402,21841886,22715689
Turks and Caicos Islands,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",8195942,9068984,10035038,11104047,12287025,13595658,15043809,16646422,18420122,20383282,22551095,24954315,27614448,30559798,33820665,37379622,41403374,45823600,50724843,56148655,61643405,69028339,76091502,84309792,93291956,98259029,121150274,123819802,126682074,126884458,132310247,143563075,134954484,144331445,155425381,178933000,220008785,239474160,305969003,219447922,240653988,273912081,265790836,264797172,280267735
Turks and Caicos Islands,"Transport, storage and communication (ISIC I)",2128583,2355336,2606227,2883823,3191031,3531011,3907197,4323233,4783556,5293502,5857866,6481805,7170109,7933440,8784248,9721221,10751740,11876134,13156501,14619067,16136219,17793782,19527958,21951529,24763709,26436789,29013502,31088286,35497199,37362831,38287281,40357140,41212303,41419856,48594610,54642000,57105415,55287342,57061183,43677987,40528399,41816816,40424056,40691720,41555957
Turks and Caicos Islands,Other Activities (ISIC J-P),7027390,7776009,8604311,9520779,10535008,11657408,12899419,14272917,15792640,17476179,19339167,21399845,23671505,26191762,29000484,32091799,35503820,39201443,43436900,48262289,53252251,58840998,64333112,72550249,81724669,87092426,96910448,100479218,119153839,122389534,124982349,133918775,140880059,152042256,167300746,189770000,214033897,252021467,254210449,249361119,245434978,235729419,223269238,226110086,229876422
Turks and Caicos Islands,Total Value Added,21718659,24032247,26592165,29424718,32559418,36027974,39865872,44111338,48809616,54012989,59766234,66131498,73163609,80961984,89631845,99138924,109690927,121263162,134341766,149062456,164116088,181887436,200224464,224191685,250693966,265457136,304029312,323633226,355583994,361317713,368184951,392469577,389885621,416634131,466233604,535298000,632400483,691413626,763213269,614929961,606630562,619594770,593289327,599234108,622209945
Tuvalu,Final consumption expenditure,8733238,8592350,8426691,8266266,8126692,8004222,7921599,7646980,7510662,7465985,7421928,7528849,6493278,6997910,7411511,7370599,8401674,11614274,11443871,10854786,11981401,12556394,13149493,15413006,14774111,14111473,16045578,16688971,21293888,19823875,34109253,25239734,27380139,27823275,22868387,22530221,21605083,21671118,24077265,24279069,25714339,26188000,25340813,26232703,27146887
Tuvalu,Household consumption expenditure (including Non-profit institutions serving households),2819993,2774605,2721154,2669107,2623824,2584755,2558500,2469562,2424033,2409508,2398913,2433691,2095972,2251550,2391397,2400260,2717148,3726079,3617998,3556698,4081288,3919570,4053618,4530633,5775705,5812648,2925975,4871976,4932733,3995231,1307498,6755066,8334748,8637919,6829676,6263375,4427765,5609425,6682170,5256274,4973541,5915397,5780827,5958862,5912815
Tuvalu,General government final consumption expenditure,5913245,5817744,5705537,5597159,5502869,5419466,5363100,5177417,5086630,5056477,5023015,5095157,4397308,4746360,5020114,4970339,5684527,7888195,7825873,7298088,7900113,8636825,9095875,10882373,8998405,8298824,13119603,11816996,16361156,15828645,32801754,18484668,19045391,19185357,16038711,16266845,17177318,16061693,17395095,19022795,20740798,20272603,19559986,20273841,21234070
Tuvalu,Gross capital formation,6852351,6742078,6612310,6485901,6375763,6280347,6217020,6001464,5890653,5854537,5826560,5915999,5095896,5470723,5806418,5818796,6634770,9065722,8760750,8603056,9822584,9930548,9681774,10697536,13903613,13682244,10573247,8455478,10868337,9404270,2711867,14904129,18397975,18669606,14967612,13695805,9651633,12262166,14594821,11476072,10864609,12919099,12624882,13013987,12913182
Tuvalu,Gross fixed capital formation (including Acquisitions less disposals of valuables),6852351,6742078,6612310,6485901,6375763,6280347,6217020,6001464,5890653,5854537,5826560,5915999,5095896,5470723,5806418,5818796,6634770,9065722,8760750,8603056,9822584,9930548,9681774,10697536,13903613,13682244,10573247,8455478,10868337,9404270,2711867,14904129,18397975,18669606,14967612,13695805,9651633,12262166,14594821,11476072,10864609,12919099,12624882,13013987,12913182
Tuvalu,Exports of goods and services,706904,696960,683121,668222,653306,650846,649298,618089,598551,583495,637737,641955,488524,518121,521491,918908,686629,372108,774017,545279,407859,583676,341417,367691,396260,388043,748212,615913,603918,504562,464178,369116,337231,363294,369277,357067,440091,367213,425654,422729,343181,406576,470273,462180,446018
Tuvalu,Imports of goods and services,7134282,7018215,6884708,6753579,6634393,6542425,6465852,6255842,6135971,6071329,6103624,6101829,5371052,5678279,5885659,6398664,6272172,10442817,8321019,7592050,7892450,8234394,7922717,10601382,11564452,11548472,11725314,9239644,12985247,10056923,14985229,16886659,22204868,23724972,15422997,14685954,9388602,10575690,13479044,11695508,13109501,13688026,12562970,11356357,13274174
Tuvalu,Gross Domestic Product (GDP),9158211,9013172,8837413,8666810,8521369,8392990,8322065,8010692,7863896,7832689,7782601,7984973,6706647,7308475,7853761,7709639,9450901,10609287,12657621,12411071,14319394,14836224,15249967,15876850,17509532,16633288,15641723,16520717,19780897,19675784,22300068,23626320,23910476,23131203,22782279,21897139,22308205,23724805,25618697,24482362,23812627,25825650,25872997,26207277,26793271
Tuvalu,"Agriculture, hunting, forestry, fishing (ISIC A-B)",2132987,2098772,2056797,2017916,1990666,1951263,1935833,1859636,1834710,1860181,1765714,1862504,1541142,1747652,2029382,1340175,2505513,2254515,3617481,4306047,4872156,4719588,4631259,4671409,4697506,4727618,5015892,5017900,4931592,4875391,4777040,4650590,4213028,4223359,4412877,4452196,5002775,5058522,5095178,5267003,6026087,6047469,5666400,5871771,6137920
Tuvalu,"Mining, Manufacturing, Utilities (ISIC C-E)",247203,243139,238175,233749,230649,226595,223804,214889,212873,215788,207427,210540,177642,206768,235221,170901,235691,287409,472280,407421,276676,351913,409929,404195,426222,379263,373258,450241,536797,512651,553594,651422,704235,782228,615898,598583,618569,603296,675081,271865,283320,288666,299357,296513,305788
Tuvalu,Manufacturing (ISIC D),193171,189995,186116,182657,180235,177067,174886,167920,166345,168623,162089,164521,138814,161573,183808,133546,184176,224586,369051,318368,216201,233923,259914,246328,233332,177215,165696,217180,240258,210670,165696,195284,215404,241942,189314,180460,197789,180225,247428,242082,253537,258883,271101,265719,274238
Tuvalu,Construction (ISIC F),1140119,1121372,1098482,1078069,1063770,1045070,1032202,991085,981786,995234,956669,971024,819299,953627,1084861,788202,1087033,1325537,2178160,1879029,1276036,1177751,1894065,1514252,1489264,1249382,868404,1158428,1245102,1320108,1485121,1491788,1551793,1733941,1545889,1158399,1395981,2311616,3528900,3360893,1841198,2746142,1944293,2798030,2694574
Tuvalu,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",1341091,1320416,1295061,1269102,1244511,1230915,1221771,1175697,1147178,1128798,1165288,1178311,982798,1033744,1062515,1370853,1292387,1500313,1467808,1407729,1915453,1971270,1678015,1967725,2031515,1595621,1902341,1975883,2073348,1953732,2063602,2179674,2329416,2185007,2279558,2165019,1890073,2409366,2448313,1753377,1916801,2131391,2425403,2222132,2214070
